headline,date,snippet,url
Daily Report: Intel Looks For a Middle Path to the White House,2017-02-09T16:47,"The chip maker, like other big tech companies, is looking for ways to court President Trump without angering its employees....",https://www.nytimes.com/2017/02/09/technology/daily-report-intel-looks-for-a-middle-path-to-the-white-house.html
"ASAP Bari, Virgil Abloh and Jonathan Simkhai Party on Saturday Night of Fashion Week",2017-02-13T16:32,"Celebrations were held for Jonathan Simkhai’s lastest collection, and a sneaker collaboration between Nike and VLONE....",https://www.nytimes.com/2017/02/13/fashion/asap-bari-virgil-abloh-jonathan-simkhai-party-new-york-fashion-week.html
"Big Apple Circus, Sold to the Highest Bidder, Will Return This Fall",2017-02-14T18:58,"The circus, which closed and filed for bankruptcy last year, was sold for $1.3 million and will reopen in time for its 40th anniversary....",https://www.nytimes.com/2017/02/14/arts/big-apple-circus-sold-to-the-highest-bidder-will-return-this-fall.html
Disney Drops PewDiePie and YouTube Distances Itself After Reports of Anti-Semitic Videos,2017-02-14T12:43,"PewDiePie, whose real name is Felix Kjellberg, is the most popular user on YouTube. His videos have attracted nearly 14.7 billion views....",https://www.nytimes.com/2017/02/14/business/pewdiepie-youtube-disney.html
Apple Tiptoes Into Producing Original Video but Plans to Pick Up Pace,2017-02-14T10:06,"The technology giant said it would introduce its first two shows this spring. Others, including scripted dramas, are in the pipeline....",https://www.nytimes.com/2017/02/14/business/apple-video-amazon-netflix.html
Union Vote at Boeing Plant Tests Labor’s Sway Under Trump,2017-02-14T01:50,A bid to organize workers in South Carolina challenges the company’s leverage over the union at its facilities near Seattle....,https://www.nytimes.com/2017/02/13/business/boeing-union-south-carolina.html
Yahoo and Verizon Are Said to Be Near a Cheaper Deal,2017-02-15T17:15,"After the revelations of huge data breaches, the new terms would cut the price for Yahoo’s core internet business by close to $300 million, a person with knowledge of the matter said....",https://www.nytimes.com/2017/02/15/business/dealbook/verizon-yahoo-merger-deal.html
"Intel Drops Its Sponsorship of Science Fairs, Prompting an Identity Crisis",2017-02-15T03:30,The chip giant is ending its support of the fairs and sponsoring newer events like homemade engineering contests. Critics say the traditional fairs are as vital as ever....,https://www.nytimes.com/2017/02/14/technology/intel-drops-its-sponsorship-of-science-fairs-prompting-an-identity-crisis.html
"Scheme Tied to UnitedHealth Overbilled Medicare for Years, Suit Says",2017-02-16T21:54,The Justice Department moved Thursday to join a whistle-blower suit in California that claims the insurer improperly collected vast sums by claiming people under its care were sicker than they were....,https://www.nytimes.com/2017/02/16/business/dealbook/unitedhealthcare-improperly-took-money-from-medicare-suit-says.html
Daily Report: Yahoo May Pay a Steep Price for Data Breaches,2017-02-16T16:36,"Verizon is poised to buy the fading internet pioneer, but hacking in 2014 and 2013 could shave close to $300 million off the purchase price....",https://www.nytimes.com/2017/02/16/technology/daily-report-yahoo-may-pay-a-steep-price-for-data-breaches.html
Boeing Workers Reject a Union in South Carolina,2017-02-16T01:34,"Employees faced enormous pressure from management ahead of the vote, which was widely viewed as an early test of labor’s strength in the Trump era....",https://www.nytimes.com/2017/02/15/business/boeing-union-south-carolina.html
"Trump, Battered in Washington, Is Buoyed at Boeing Rally",2017-02-17T20:17,"The president, visiting South Carolina en route to Florida, seemed thrilled to escape the marble political prison that is his new home....",https://www.nytimes.com/2017/02/17/us/politics/trump-boeing-south-carolina-rally.html
Wearable Fitness Devices Don’t Seem to Make You Fitter,2017-02-20T10:30,"Fitbits and Apple Watches and the like may have their uses, but they don’t appear to be effective in weight loss....",https://www.nytimes.com/2017/02/20/upshot/wearable-fitness-devices-dont-seem-to-make-you-more-fit.html
Verizon Will Pay $350 Million Less for Yahoo,2017-02-21T19:32,The two companies agreed to reduce the price Verizon will pay for Yahoo’s internet businesses to account for the impact of two huge data breaches....,https://www.nytimes.com/2017/02/21/technology/verizon-will-pay-350-million-less-for-yahoo.html
"In Open Letter, 65 Writers and Artists Urge Trump to Reconsider Visa Ban",2017-02-21T17:12,"The letter, written by PEN America, reads in part: “Vibrant, open intercultural dialogue is indispensable in the fight against terror and oppression.”...",https://www.nytimes.com/2017/02/21/books/22pen-america-letter-to-donald-trump-visa-ban.html
An Ethnographer of Cancer Care for IBM Watson,2017-02-24T17:11,A researcher for IBM analyzes interactions among medical professionals and cancer patients....,https://www.nytimes.com/2017/02/24/jobs/watson-health-cancer-ibm-design-researcher.html
Automatic Update Headaches,2017-02-24T16:54,System software updates — and upgrade problems — are not a Windows-only issue. Apple upgrades have caused disruptions for Mac users....,https://www.nytimes.com/2017/02/24/technology/personaltech/automatic-update-headaches.html
Israel Denies a Work Visa to Human Rights Watch Researcher,2017-02-24T12:03,"The advocacy group, which has worked in the country for decades, said the rejection was “part of a pattern” of actions by the government to close off criticism....",https://www.nytimes.com/2017/02/24/world/middleeast/israel-human-rights-watch-visa.html
Farhad’s and Brian’s Week in Tech: Uber’s Very Bad Month,2017-02-25T14:00,"The ride-sharing company lurches from scandal to scandal to scandal, and Apple is set to open a very round new office....",https://www.nytimes.com/2017/02/25/technology/farhads-and-brians-week-in-tech-ubers-very-bad-month.html
Business Giants to Announce Creation of a Computing System Based on Ethereum,2017-02-27T21:13,"An alliance of about 30 companies, including Microsoft and JPMorgan Chase, has plans to standardize data gathering and tracking with software that is seen as harder to hack....",https://www.nytimes.com/2017/02/27/business/dealbook/ethereum-alliance-business-banking-security.html
Buffett’s $1 Trillion Target for Apple Is in Sight,2017-02-27T20:13,"The billionaire investor bought even more shares of Apple, maker of the iPhone, reckoning it will be the first company with a 13-digit valuation....",https://www.nytimes.com/2017/02/27/business/dealbook/buffett-apple-trillion-dollar-valuation.html
‘Beauty and the Beast’ Director Talks of ‘Exclusively Gay’ Moment,2017-03-01T17:57,"Bill Condon said that the manservant LeFou, played by Josh Gad, has a “nice, exclusively gay moment” in the Disney film. Commence internet meltdown....",https://www.nytimes.com/2017/03/01/movies/beauty-and-the-beast-director-talks-of-exclusively-gay-moment.html
Editing Documents on Both a PC and a Mac,2017-03-01T17:42,"You may not get all the program’s features, but you do not need the full version of Microsoft Word to open, edit and save Word files on a Mac....",https://www.nytimes.com/2017/03/01/technology/personaltech/editing-documents-on-both-a-pc-and-a-mac.html
Austerity? Not on This Saudi Itinerary,2017-03-01T17:31,"King Salman has traveled to Asia with 1,500 people, six Boeing jets and a military plane with 506 tons of cargo, including two Mercedes limos....",https://www.nytimes.com/2017/03/01/world/middleeast/saudi-king-indonesia-wealth.html
"Bridgewater Associates, World’s Biggest Hedge Fund, Shakes Up Leadership",2017-03-01T16:31,"Ray Dalio, its founder, will step down as co-chief executive, and Jon Rubinstein, a former Apple executive hired 10 months ago to be a co-chief executive, will leave....",https://www.nytimes.com/2017/03/01/business/dealbook/ray-dalio-bridgewater-hedge-fund.html
An Alabama Drive-In Bans ‘Beauty and the Beast’ Over Gay Character,2017-03-03T19:58,A Facebook post from the owners said they would “not compromise on what the Bible teaches.” It’s not clear that Disney planned to show the film there....,https://www.nytimes.com/2017/03/03/movies/beauty-and-the-beast-ban-alabama-drive-in-gay-character.html
The Secret to a Really Crisp Apple,2017-03-03T16:30,Differences in cell walls result in some apples being mealy and some being magnificent....,https://www.nytimes.com/2017/03/03/science/apples-taste.html
U.S. Agents Raid Caterpillar Over Offshore Tax Practices,2017-03-03T01:10,Caterpillar has been dogged by accusations that it reduced its domestic tax bill by shifting profits from the United States to a subsidiary in Switzerland....,https://www.nytimes.com/2017/03/02/business/caterpillar-raid-tax-practices.html
Russian Official Seeks to Ban ‘Beauty and the Beast’ Over Gay Character,2017-03-06T16:48,"Vitaly V. Milonov, a lawmaker who championed a 2013 law against “homosexual propaganda,” says the new Disney movie shows “perverted sexual relations.”...",https://www.nytimes.com/2017/03/06/world/europe/russia-beauty-beast-gay-character.html
Nike Reveals the ‘Pro Hijab’ for Muslim Athletes,2017-03-08T21:16,"The sports-specific head covering, a response to the growing number of female Muslim athletes, will hit the market in spring 2018....",https://www.nytimes.com/2017/03/08/fashion/nike-pro-hijab-muslim-athlete.html
Disney Chief: My Role on a Trump Panel Is ‘Not an Endorsement’,2017-03-08T21:06,"At the company’s shareholder meeting, Robert A. Iger told those who want him to quit the president’s business policy forum that he was using it to share his values with Mr. Trump....",https://www.nytimes.com/2017/03/08/business/media/disney-chief-my-role-on-a-trump-panel-is-not-an-endorsement.html
Caterpillar Is Accused in Report to Federal Investigators of Tax Fraud,2017-03-08T02:00,The report outlines a strategy for bringing home billions of dollars from offshore affiliates while avoiding federal income taxes on the earnings....,https://www.nytimes.com/2017/03/07/business/caterpillar-tax-fraud.html
"WikiLeaks Will Help Tech Companies Fix Security Flaws, Assange Says",2017-03-09T17:51,The WikiLeaks founder said the group would work with Apple and Google to give them “exclusive access” on the technical details that have allowed the C.I.A. to hack their devices....,https://www.nytimes.com/2017/03/09/us/wikileaks-julian-assange-cia-hacking.html
Kids Are Getting Older Quicker. And Disney Tries to Adapt.,2017-03-10T18:09,"With “Andi Mack,” a comedic drama that’s bitter and sweet, Disney Channel stretches its brand. It’s part of an effort to lift sinking ratings....",https://www.nytimes.com/2017/03/10/arts/television/kids-are-getting-older-quicker-and-disney-tries-to-adapt.html
Using the TV App for iOS,2017-03-10T17:20,"Apple recently updated its storage of movies and other video content for iOS devices, but some users have found the transition buggy....",https://www.nytimes.com/2017/03/10/technology/personaltech/using-the-tv-app-for-ios.html
